Price,Close,High,Low,Open,Volume
Ticker,PLN=X,PLN=X,PLN=X,PLN=X,PLN=X
Date,,,,,
2020-03-27,4.083559989929199,4.130539894104004,4.080780029296875,4.085549831390381,0
2020-03-30,4.073299884796143,4.140699863433838,4.0711798667907715,4.0711798667907715,0
2020-03-31,4.117400169372559,4.1605000495910645,4.111370086669922,4.114920139312744,0
2020-04-01,4.1356000900268555,4.200300216674805,4.123879909515381,4.134950160980225,0
2020-04-02,4.196800231933594,4.217800140380859,4.17717981338501,4.197800159454346,0
2020-04-03,4.202899932861328,4.250060081481934,4.204279899597168,4.204279899597168,0
2020-04-06,4.246399879455566,4.252580165863037,4.197740077972412,4.239649772644043,0
2020-04-07,4.223299980163574,4.226900100708008,4.142290115356445,4.223400115966797,0
2020-04-08,4.1539998054504395,4.188539981842041,4.151050090789795,4.152830123901367,0
2020-04-09,4.170499801635742,4.194499969482422,4.14886999130249,4.1707000732421875,0
2020-04-10,4.160749912261963,4.164599895477295,4.1474199295043945,4.161290168762207,0
2020-04-13,4.16379976272583,4.198599815368652,4.150879859924316,4.164100170135498,0
2020-04-14,4.158699989318848,4.172170162200928,4.126989841461182,4.160299777984619,0
2020-04-15,4.114299774169922,4.182310104370117,4.102819919586182,4.111110210418701,0
2020-04-16,4.161499977111816,4.198339939117432,4.15585994720459,4.161799907684326,0
2020-04-17,4.171299934387207,4.194499969482422,4.147950172424316,4.1707000732421875,0
2020-04-20,4.15910005569458,4.176499843597412,4.143489837646484,4.160200119018555,0
2020-04-21,4.162899971008301,4.192759990692139,4.160170078277588,4.160170078277588,0
2020-04-22,4.177299976348877,4.204100131988525,4.162980079650879,4.176499843597412,0
2020-04-23,4.2093000411987305,4.222030162811279,4.1877899169921875,4.20550012588501,0
2020-04-24,4.214700222015381,4.2301201820373535,4.184790134429932,4.212709903717041,0
2020-04-27,4.192599773406982,4.197199821472168,4.162099838256836,4.192599773406982,0
2020-04-28,4.190800189971924,4.201000213623047,4.169079780578613,4.190999984741211,0
2020-04-29,4.198400020599365,4.198999881744385,4.174580097198486,4.19890022277832,0
2020-04-30,4.1803998947143555,4.1905999183654785,4.137629985809326,4.180699825286865,0
2020-05-01,4.150899887084961,4.161200046539307,4.1378397941589355,4.149199962615967,0
2020-05-04,4.166819095611572,4.185699939727783,4.159279823303223,4.168039798736572,0
2020-05-05,4.16855001449585,4.198919773101807,4.158949851989746,4.168829917907715,0
2020-05-06,4.185800075531006,4.21999979019165,4.178440093994141,4.185200214385986,0
2020-05-07,4.211520195007324,4.234149932861328,4.202290058135986,4.209959983825684,0
2020-05-08,4.198160171508789,4.212299823760986,4.1805500984191895,4.2017998695373535,0
2020-05-11,4.196899890899658,4.223209857940674,4.1875901222229,4.1954498291015625,0
2020-05-12,4.215099811553955,4.229400157928467,4.184199810028076,4.210410118103027,0
2020-05-13,4.203609943389893,4.218249797821045,4.189949989318848,4.203279972076416,0
2020-05-14,4.219200134277344,4.2405500411987305,4.216100215911865,4.218999862670898,0
2020-05-15,4.216040134429932,4.231299877166748,4.2057600021362305,4.2166900634765625,0
2020-05-18,4.219699859619141,4.22599983215332,4.17818021774292,4.220300197601318,0
2020-05-19,4.176720142364502,4.185999870300293,4.147649765014648,4.176370143890381,0
2020-05-20,4.159200191497803,4.162799835205078,4.119440078735352,4.158299922943115,0
2020-05-21,4.13070011138916,4.141900062561035,4.107999801635742,4.129429817199707,0
2020-05-22,4.121699810028076,4.151350021362305,4.119289875030518,4.119810104370117,0
2020-05-25,4.137400150299072,4.153019905090332,4.12391996383667,4.139800071716309,0
2020-05-26,4.128600120544434,4.12939977645874,4.0286102294921875,4.1273698806762695,0
2020-05-27,4.040979862213135,4.056509971618652,4.016459941864014,4.043600082397461,0
2020-05-28,4.019480228424072,4.036489963531494,4.003890037536621,4.018499851226807,0
2020-05-29,4.021500110626221,4.024799823760986,3.987639904022217,4.021900177001953,0
2020-06-01,3.9874000549316406,3.9939000606536865,3.9527699947357178,3.9939000606536865,0
2020-06-02,3.9564099311828613,3.9635701179504395,3.915299892425537,3.956199884414673,0
2020-06-03,3.9179000854492188,3.9453699588775635,3.8951001167297363,3.9175000190734863,0
2020-06-04,3.920599937438965,3.976099967956543,3.8879001140594482,3.921799898147583,0
2020-06-05,3.908099889755249,3.9372498989105225,3.8886001110076904,3.9092600345611572,0
2020-06-08,3.9159998893737793,3.943350076675415,3.9137001037597656,3.9156999588012695,0
2020-06-09,3.90910005569458,3.9520299434661865,3.905900001525879,3.9098000526428223,0
2020-06-10,3.9189999103546143,3.934149980545044,3.9031999111175537,3.9166998863220215,0
2020-06-11,3.919189929962158,3.948729991912842,3.904900074005127,3.918750047683716,0
2020-06-12,3.9616000652313232,3.967010021209717,3.9213199615478516,3.9618000984191895,0
2020-06-15,3.949399948120117,3.9709200859069824,3.924639940261841,3.94950008392334,0
2020-06-16,3.8929998874664307,3.961319923400879,3.8861000537872314,3.893699884414673,0
2020-06-17,3.944700002670288,3.9844000339508057,3.9356000423431396,3.944999933242798,0
2020-06-18,3.9691998958587646,3.9808499813079834,3.9498000144958496,3.9689700603485107,0
2020-06-19,3.970170021057129,3.996259927749634,3.953000068664551,3.969019889831543,0
2020-06-22,3.9967100620269775,3.9962399005889893,3.9403998851776123,3.994999885559082,0
2020-06-23,3.9328300952911377,3.9574201107025146,3.910599946975708,3.933880090713501,0
2020-06-24,3.9287400245666504,3.957750082015991,3.9209001064300537,3.9285199642181396,0
2020-06-25,3.9606399536132812,3.991950035095215,3.9535999298095703,3.958699941635132,0
2020-06-26,3.966749906539917,3.989840030670166,3.9614999294281006,3.9691600799560547,0
2020-06-29,3.980149984359741,3.981600046157837,3.9535999298095703,3.980799913406372,0
2020-06-30,3.959700107574463,3.9881999492645264,3.9447999000549316,3.95740008354187,0
2020-07-01,3.9540998935699463,3.9863500595092773,3.9453999996185303,3.9570798873901367,0
2020-07-02,3.977099895477295,3.978100061416626,3.9463000297546387,3.9760499000549316,0
2020-07-03,3.9709999561309814,3.9827001094818115,3.9602999687194824,3.9701499938964844,0
2020-07-06,3.9667000770568848,3.9658000469207764,3.934799909591675,3.9658000469207764,0
2020-07-07,3.945549964904785,3.9700698852539062,3.9361000061035156,3.94320011138916,0
2020-07-08,3.967679977416992,3.9745099544525146,3.950700044631958,3.9658000469207764,0
2020-07-09,3.9459099769592285,3.9616498947143555,3.9302499294281006,3.945470094680786,0
2020-07-10,3.954900026321411,3.9763998985290527,3.9391000270843506,3.957890033721924,0
2020-07-13,3.949049949645996,3.9589500427246094,3.933500051498413,3.94746994972229,0
2020-07-14,3.957170009613037,3.9647998809814453,3.918100118637085,3.956890106201172,0
2020-07-15,3.919300079345703,3.924149990081787,3.9014999866485596,3.9209399223327637,0
2020-07-16,3.9201900959014893,3.9449501037597656,3.909899950027466,3.9222500324249268,0
2020-07-17,3.9344000816345215,3.940030097961426,3.9131999015808105,3.933459997177124,0
2020-07-20,3.911250114440918,3.92330002784729,3.889400005340576,3.912369966506958,0
2020-07-21,3.888230085372925,3.897170066833496,3.852099895477295,3.8882501125335693,0
2020-07-22,3.842479944229126,3.857800006866455,3.808500051498413,3.8398799896240234,0
2020-07-23,3.8220999240875244,3.8264200687408447,3.78439998626709,3.821850061416626,0
2020-07-24,3.8007700443267822,3.807499885559082,3.7821500301361084,3.80115008354187,0
2020-07-27,3.7772998809814453,3.778369903564453,3.7268900871276855,3.778369903564453,0
2020-07-28,3.7304000854492188,3.7660000324249268,3.726099967956543,3.7312099933624268,0
2020-07-29,3.7639899253845215,3.775860071182251,3.745300054550171,3.7655999660491943,0
2020-07-30,3.736649990081787,3.760200023651123,3.728179931640625,3.7351999282836914,0
2020-07-31,3.710099935531616,3.7344300746917725,3.6984000205993652,3.7139298915863037,0
2020-08-03,3.7530899047851562,3.778179883956909,3.7393999099731445,3.751300096511841,0
2020-08-04,3.750880002975464,3.7571799755096436,3.7256999015808105,3.7486000061035156,0
2020-08-05,3.7207999229431152,3.726140022277832,3.691999912261963,3.7212700843811035,0
2020-08-06,3.7049999237060547,3.7284200191497803,3.689810037612915,3.7024800777435303,0
2020-08-07,3.7165000438690186,3.7507998943328857,3.7144999504089355,3.718410015106201,0
2020-08-10,3.745919942855835,3.7519900798797607,3.730570077896118,3.745879888534546,0
2020-08-11,3.7469000816345215,3.755500078201294,3.726569890975952,3.7465999126434326,0
2020-08-12,3.7511000633239746,3.7626500129699707,3.7246100902557373,3.7507998943328857,0
2020-08-13,3.7311999797821045,3.7316598892211914,3.7040998935699463,3.7288999557495117,0
2020-08-14,3.721299886703491,3.7310500144958496,3.7109999656677246,3.7214999198913574,0
2020-08-17,3.7083001136779785,3.7128000259399414,3.6967499256134033,3.7109999656677246,0
2020-08-18,3.7018001079559326,3.7021000385284424,3.6604599952697754,3.701200008392334,0
2020-08-19,3.6626999378204346,3.709199905395508,3.659600019454956,3.664210081100464,0
2020-08-20,3.714169979095459,3.722939968109131,3.6933000087738037,3.7137999534606934,0
2020-08-21,3.6886000633239746,3.7469398975372314,3.682800054550171,3.6909000873565674,0
2020-08-24,3.7367000579833984,3.744339942932129,3.7042999267578125,3.7363998889923096,0
2020-08-25,3.723249912261963,3.7293500900268555,3.7032999992370605,3.7244598865509033,0
2020-08-26,3.7146599292755127,3.745349884033203,3.7095000743865967,3.710099935531616,0
2020-08-27,3.725559949874878,3.750200033187866,3.6986899375915527,3.725100040435791,0
2020-08-28,3.728100061416626,3.731110095977783,3.678299903869629,3.729530096054077,0
2020-08-31,3.6793999671936035,3.6964800357818604,3.665440082550049,3.6800999641418457,0
2020-09-01,3.6814699172973633,3.682349920272827,3.655319929122925,3.6816999912261963,0
2020-09-02,3.677299976348877,3.7371199131011963,3.677999973297119,3.67933988571167,0
2020-09-03,3.721400022506714,3.758970022201538,3.720900058746338,3.7214999198913574,0
2020-09-04,3.745500087738037,3.792409896850586,3.739000082015991,3.740380048751831,0
2020-09-07,3.7651000022888184,3.775399923324585,3.746299982070923,3.7643001079559326,0
2020-09-08,3.749500036239624,3.781949996948242,3.7476999759674072,3.7502400875091553,0
2020-09-09,3.7792000770568848,3.7900500297546387,3.7527999877929688,3.7792000770568848,0
2020-09-10,3.7578001022338867,3.766900062561035,3.7330400943756104,3.7576000690460205,0
2020-09-11,3.764050006866455,3.763659954071045,3.7435998916625977,3.7632999420166016,0
2020-09-14,3.75600004196167,3.756230115890503,3.7393999099731445,3.7544100284576416,0
2020-09-15,3.7428998947143555,3.7611000537872314,3.7274999618530273,3.743499994277954,0
2020-09-16,3.7590699195861816,3.7637999057769775,3.7395999431610107,3.759999990463257,0
2020-09-17,3.7688000202178955,3.791559934616089,3.7627999782562256,3.7681000232696533,0
2020-09-18,3.755620002746582,3.768970012664795,3.744999885559082,3.7555899620056152,0
2020-09-21,3.75819993019104,3.8340299129486084,3.7464001178741455,3.7572999000549316,0
2020-09-22,3.816499948501587,3.849529981613159,3.808919906616211,3.8178000450134277,0
2020-09-23,3.826200008392334,3.8692901134490967,3.825500011444092,3.8276801109313965,0
2020-09-24,3.869800090789795,3.9191200733184814,3.859600067138672,3.8642001152038574,0
2020-09-25,3.8958699703216553,3.922100067138672,3.890589952468872,3.8957600593566895,0
2020-09-28,3.9137001037597656,3.9351799488067627,3.894469976425171,3.911400079727173,0
2020-09-29,3.926500082015991,3.938800096511841,3.8478000164031982,3.922189950942993,0
2020-09-30,3.854099988937378,3.8882999420166016,3.8444199562072754,3.853100061416626,0
2020-10-01,3.861799955368042,3.8659000396728516,3.8041000366210938,3.8642001152038574,0
2020-10-02,3.813800096511841,3.8517799377441406,3.812000036239624,3.812000036239624,0
2020-10-05,3.8317999839782715,3.8399999141693115,3.802799940109253,3.8320000171661377,0
2020-10-06,3.81030011177063,3.822050094604492,3.794300079345703,3.811199903488159,0
2020-10-07,3.822200059890747,3.828049898147583,3.80049991607666,3.8234000205993652,0
2020-10-08,3.80649995803833,3.8241400718688965,3.797100067138672,3.8075499534606934,0
2020-10-09,3.8099000453948975,3.8130199909210205,3.773699998855591,3.8103599548339844,0
2020-10-12,3.7769999504089355,3.8020999431610107,3.7744998931884766,3.777400016784668,0
2020-10-13,3.770970106124878,3.829819917678833,3.771049976348877,3.7711598873138428,0
2020-10-14,3.8250999450683594,3.850909948348999,3.81754994392395,3.82450008392334,0
2020-10-15,3.8420400619506836,3.8991000652313232,3.837599992752075,3.8397998809814453,0
2020-10-16,3.873379945755005,3.903209924697876,3.871000051498413,3.878429889678955,0
2020-10-19,3.87719988822937,3.887629985809326,3.871299982070923,3.877000093460083,0
2020-10-20,3.8833000659942627,3.899399995803833,3.851900100708008,3.8801000118255615,0
2020-10-21,3.853800058364868,3.875849962234497,3.836400032043457,3.8552799224853516,0
2020-10-22,3.855070114135742,3.8816299438476562,3.849400043487549,3.8523499965667725,0
2020-10-23,3.8666999340057373,3.8879799842834473,3.857300043106079,3.869649887084961,0
2020-10-26,3.8529999256134033,3.884010076522827,3.845900058746338,3.852299928665161,0
2020-10-27,3.875499963760376,3.889050006866455,3.8624000549316406,3.8749001026153564,0
2020-10-28,3.8891000747680664,3.9543800354003906,3.888400077819824,3.8905999660491943,0
2020-10-29,3.938699960708618,3.9686501026153564,3.9261999130249023,3.938999891281128,0
2020-10-30,3.957819938659668,3.9684200286865234,3.9444499015808105,3.95770001411438,0
2020-11-02,3.957289934158325,3.969559907913208,3.945080041885376,3.9579100608825684,0
2020-11-03,3.9516000747680664,3.9537200927734375,3.8671998977661133,3.95169997215271,0
2020-11-04,3.8596999645233154,3.952310085296631,3.852829933166504,3.8606998920440674,0
2020-11-05,3.8645999431610107,3.8754000663757324,3.8027000427246094,3.865600109100342,0
2020-11-06,3.8271000385284424,3.838740110397339,3.7850000858306885,3.8297998905181885,0
2020-11-09,3.786099910736084,3.8015499114990234,3.7469100952148438,3.7862000465393066,0
2020-11-10,3.7874999046325684,3.823699951171875,3.7809998989105225,3.787899971008301,0
2020-11-11,3.8044300079345703,3.8196001052856445,3.7953999042510986,3.804500102996826,0
2020-11-12,3.8020200729370117,3.817850112915039,3.79010009765625,3.8017001152038574,0
2020-11-13,3.800299882888794,3.8096001148223877,3.7899999618530273,3.800600051879883,0
2020-11-16,3.783400058746338,3.7932000160217285,3.762939929962158,3.7827000617980957,0
2020-11-17,3.765899896621704,3.7934999465942383,3.764699935913086,3.7660999298095703,0
2020-11-18,3.782010078430176,3.7874999046325684,3.7553999423980713,3.782399892807007,0
2020-11-19,3.7690799236297607,3.7905499935150146,3.761899948120117,3.770479917526245,0
2020-11-20,3.761899948120117,3.769200086593628,3.7553000450134277,3.763000011444092,0
2020-11-23,3.7623000144958496,3.791949987411499,3.750200033187866,3.762399911880493,0
2020-11-24,3.7736101150512695,3.7749500274658203,3.753499984741211,3.774019956588745,0
2020-11-25,3.748699903488159,3.7639501094818115,3.7416000366210938,3.7500600814819336,0
2020-11-26,3.743000030517578,3.763849973678589,3.7379000186920166,3.744189977645874,0
2020-11-27,3.7571699619293213,3.768779993057251,3.7476999759674072,3.754199981689453,0
2020-11-30,3.7474000453948975,3.7507500648498535,3.723900079727173,3.747499942779541,0
2020-12-01,3.751300096511841,3.7521400451660156,3.6923000812530518,3.7495999336242676,0
2020-12-02,3.6821999549865723,3.720050096511841,3.677999973297119,3.681149959564209,0
2020-12-03,3.691499948501587,3.7054500579833984,3.671649932861328,3.6909499168395996,0
2020-12-04,3.678149938583374,3.6877400875091553,3.6698200702667236,3.678339958190918,0
2020-12-07,3.684999942779541,3.709980010986328,3.674370050430298,3.683000087738037,0
2020-12-08,3.6929500102996826,3.707900047302246,3.6702001094818115,3.6943399906158447,0
2020-12-09,3.6740500926971436,3.6734399795532227,3.6422998905181885,3.6727499961853027,0
2020-12-10,3.6630001068115234,3.667799949645996,3.639400005340576,3.662980079650879,0
2020-12-11,3.644969940185547,3.671600103378296,3.635200023651123,3.6451001167297363,0
2020-12-14,3.660759925842285,3.6816999912261963,3.640239953994751,3.661060094833374,0
2020-12-15,3.6488399505615234,3.664799928665161,3.641900062561035,3.6497600078582764,0
2020-12-16,3.649199962615967,3.655980110168457,3.626199960708618,3.6474900245666504,0
2020-12-17,3.635059118270874,3.6391189098358154,3.616499900817871,3.636199951171875,0
2020-12-18,3.6153299808502197,3.6832621097564697,3.614954948425293,3.617335081100464,0
2020-12-21,3.6651649475097656,3.728749990463257,3.6621899604797363,3.6670000553131104,0
2020-12-22,3.671812057495117,3.7049400806427,3.668100118637085,3.672070026397705,0
2020-12-23,3.6937201023101807,3.7043299674987793,3.6791799068450928,3.6940999031066895,0
2020-12-24,3.6903998851776123,3.6998000144958496,3.681483030319214,3.689379930496216,0
2020-12-25,3.690999984741211,3.703411102294922,3.688807964324951,3.6926000118255615,0
2020-12-28,3.6868999004364014,3.706049919128418,3.6597840785980225,3.686000108718872,0
2020-12-29,3.675041913986206,3.7251579761505127,3.653709888458252,3.677999973297119,0
2020-12-30,3.704958915710449,3.74468994140625,3.676814079284668,3.7050819396972656,0
2020-12-31,3.722759962081909,3.759850025177002,3.7032299041748047,3.7230350971221924,0
2021-01-01,3.7235000133514404,3.7464070320129395,3.708812952041626,3.724400043487549,0
2021-01-04,3.719630002975464,3.7242000102996826,3.6875,3.719935894012451,0
2021-01-05,3.7162489891052246,3.7196199893951416,3.686300039291382,3.7160050868988037,0
2021-01-06,3.682260036468506,3.690068006515503,3.6491270065307617,3.682558059692383,0
2021-01-07,3.665550947189331,3.6932499408721924,3.659817934036255,3.665750026702881,0
2021-01-08,3.6791000366210938,3.6971800327301025,3.670799970626831,3.6807188987731934,0
2021-01-11,3.7012150287628174,3.7321600914001465,3.696031093597412,3.7004001140594482,0
2021-01-12,3.719007968902588,3.728624105453491,3.708899974822998,3.7195000648498535,0
2021-01-13,3.7000999450683594,3.7325799465179443,3.694999933242798,3.702178955078125,0
2021-01-14,3.7299680709838867,3.754175901412964,3.726799964904785,3.7324750423431396,0
2021-01-15,3.7334001064300537,3.7626841068267822,3.731981039047241,3.7355000972747803,0
2021-01-18,3.7572999000549316,3.7711000442504883,3.7476999759674072,3.7578999996185303,0
2021-01-19,3.7504799365997314,3.752000093460083,3.730600118637085,3.7506000995635986,0
2021-01-20,3.733370065689087,3.7514801025390625,3.722100019454956,3.734100103378296,0
2021-01-21,3.742079973220825,3.7427799701690674,3.7223000526428223,3.7424800395965576,0
2021-01-22,3.722899913787842,3.7349700927734375,3.718100070953369,3.7223000526428223,0
2021-01-25,3.7291998863220215,3.747450113296509,3.7223000526428223,3.729449987411499,0
2021-01-26,3.735300064086914,3.754650115966797,3.731800079345703,3.7385001182556152,0
2021-01-27,3.7327001094818115,3.77305006980896,3.73009991645813,3.7356998920440674,0
2021-01-28,3.754300117492676,3.771049976348877,3.740299940109253,3.7562999725341797,0
2021-01-29,3.7465999126434326,3.7547900676727295,3.7163000106811523,3.746190071105957,0
2021-02-01,3.726900100708008,3.737950086593628,3.7218000888824463,3.7272000312805176,0
2021-02-02,3.736680030822754,3.7438600063323975,3.7177999019622803,3.736299991607666,0
2021-02-03,3.721369981765747,3.740000009536743,3.7147998809814453,3.7218000888824463,0
2021-02-04,3.7227001190185547,3.760469913482666,3.7214999198913574,3.724299907684326,0
2021-02-05,3.759399890899658,3.764899969100952,3.722899913787842,3.760509967803955,0
2021-02-08,3.7207000255584717,3.7327399253845215,3.708899974822998,3.7204999923706055,0
2021-02-09,3.711199998855591,3.714099884033203,3.6933999061584473,3.714099884033203,0
2021-02-10,3.6893999576568604,3.7030999660491943,3.6819000244140625,3.692199945449829,0
2021-02-11,3.703399896621704,3.7170300483703613,3.698899984359741,3.7054200172424316,0
2021-02-12,3.70770001411438,3.72445011138916,3.7065699100494385,3.7102999687194824,0
2021-02-15,3.7082600593566895,3.710520029067993,3.68969988822937,3.709249973297119,0
2021-02-16,3.6940999031066895,3.7164599895477295,3.6819000244140625,3.696500062942505,0
2021-02-17,3.7171599864959717,3.741909980773926,3.714900016784668,3.7197000980377197,0
2021-02-18,3.726490020751953,3.734369993209839,3.7111001014709473,3.7268099784851074,0
2021-02-19,3.711869955062866,3.7151999473571777,3.688699960708618,3.7123000621795654,0
2021-02-22,3.697200059890747,3.715859889984131,3.690700054168701,3.6979000568389893,0
2021-02-23,3.6944398880004883,3.713360071182251,3.6891000270843506,3.6947898864746094,0
2021-02-24,3.7090699672698975,3.730760097503662,3.7023000717163086,3.708820104598999,0
2021-02-25,3.700659990310669,3.705780029296875,3.6777000427246094,3.7014999389648438,0
2021-02-26,3.7109999656677246,3.7394700050354004,3.7079598903656006,3.715320110321045,0
2021-03-01,3.737499952316284,3.7642199993133545,3.7296900749206543,3.7370998859405518,0
2021-03-02,3.7583999633789062,3.783250093460083,3.755009889602661,3.760499954223633,0
2021-03-03,3.7511000633239746,3.776129961013794,3.7441999912261963,3.7516000270843506,0
2021-03-04,3.770669937133789,3.7898800373077393,3.764309883117676,3.7692999839782715,0
2021-03-05,3.810349941253662,3.8604400157928467,3.8097000122070312,3.809920072555542,0
2021-03-08,3.843600034713745,3.8814198970794678,3.839099884033203,3.8438000679016113,0
2021-03-09,3.8759000301361084,3.884200096130371,3.842180013656616,3.8772499561309814,0
2021-03-10,3.8379199504852295,3.853749990463257,3.829400062561035,3.8380300998687744,0
2021-03-11,3.835740089416504,3.8408501148223877,3.81030011177063,3.8368000984191895,0
2021-03-12,3.82177996635437,3.854099988937378,3.8213000297546387,3.8239500522613525,0
2021-03-15,3.8313798904418945,3.8537700176239014,3.8261001110076904,3.8309099674224854,0
2021-03-16,3.8469998836517334,3.8653299808502197,3.84060001373291,3.8466999530792236,0
2021-03-17,3.857599973678589,3.8819899559020996,3.8557000160217285,3.8575000762939453,0
2021-03-18,3.8358800411224365,3.8838999271392822,3.832210063934326,3.836549997329712,0
2021-03-19,3.873699903488159,3.8897199630737305,3.8652000427246094,3.874530076980591,0
2021-03-22,3.8882699012756348,3.8922600746154785,3.8485000133514404,3.8886001110076904,0
2021-03-23,3.8477001190185547,3.8924400806427,3.8450000286102295,3.847100019454956,0
2021-03-24,3.900599956512451,3.921180009841919,3.8963000774383545,3.900049924850464,0
2021-03-25,3.914599895477295,3.945389986038208,3.9091999530792236,3.914599895477295,0
2021-03-26,3.933000087738037,3.9490299224853516,3.9237000942230225,3.93149995803833,0
2021-03-29,3.9298999309539795,3.9708499908447266,3.9261999130249023,3.9296200275421143,0
2021-03-30,3.9639101028442383,3.9762399196624756,3.9503300189971924,3.9609999656677246,0
2021-03-31,3.9693000316619873,3.9821999073028564,3.9363999366760254,3.969899892807007,0
2021-04-01,3.9456000328063965,3.9548099040985107,3.8945999145507812,3.9439001083374023,0
2021-04-02,3.8942699432373047,3.918800115585327,3.884999990463257,3.893889904022217,0
2021-04-05,3.9110798835754395,3.9225499629974365,3.8773000240325928,3.9120800495147705,0
2021-04-06,3.882859945297241,3.9025399684906006,3.8733999729156494,3.8838000297546387,0
2021-04-07,3.8629000186920166,3.8744099140167236,3.8289999961853027,3.863990068435669,0
2021-04-08,3.8494300842285156,3.854170083999634,3.811199903488159,3.850630044937134,0
2021-04-09,3.8106000423431396,3.8353800773620605,3.803999900817871,3.8106000423431396,0
2021-04-12,3.805500030517578,3.8172500133514404,3.793950080871582,3.80649995803833,0
2021-04-13,3.8018999099731445,3.8413500785827637,3.800960063934326,3.800960063934326,0
2021-04-14,3.8173000812530518,3.8180899620056152,3.795799970626831,3.815700054168701,0
2021-04-15,3.7985000610351562,3.8112599849700928,3.79229998588562,3.799370050430298,0
2021-04-16,3.8003900051116943,3.8094000816345215,3.7841999530792236,3.80145001411438,0
2021-04-19,3.7916998863220215,3.8043999671936035,3.7701001167297363,3.792639970779419,0
2021-04-20,3.775700092315674,3.7822799682617188,3.766900062561035,3.7775800228118896,0
2021-04-21,3.779400110244751,3.80145001411438,3.774899959564209,3.7802999019622803,0
2021-04-22,3.78371000289917,3.8015499114990234,3.772700071334839,3.7822999954223633,0
2021-04-23,3.7980000972747803,3.8003299236297607,3.7736001014709473,3.797110080718994,0
2021-04-26,3.7643001079559326,3.7786600589752197,3.755000114440918,3.7643299102783203,0
2021-04-27,3.7702999114990234,3.78617000579834,3.769200086593628,3.7736399173736572,0
2021-04-28,3.776700019836426,3.805540084838867,3.7780001163482666,3.778599977493286,0
2021-04-29,3.768480062484741,3.7839601039886475,3.758549928665161,3.761090040206909,0
2021-04-30,3.7655301094055176,3.790839910507202,3.7576799392700195,3.765850067138672,0
2021-05-03,3.7876999378204346,3.792520046234131,3.760200023651123,3.7904200553894043,0
2021-05-04,3.7632999420166016,3.7992498874664307,3.7629001140594482,3.7654199600219727,0
2021-05-05,3.7891900539398193,3.8201301097869873,3.7820000648498535,3.788209915161133,0
2021-05-06,3.8088600635528564,3.8173298835754395,3.7883999347686768,3.8087499141693115,0
2021-05-07,3.786600112915039,3.798650026321411,3.740600109100342,3.787019968032837,0
2021-05-10,3.739300012588501,3.762550115585327,3.7379000186920166,3.7399098873138428,0
2021-05-11,3.754309892654419,3.7667999267578125,3.7330000400543213,3.750969886779785,0
2021-05-12,3.734999895095825,3.7657101154327393,3.7337000370025635,3.7337000370025635,0
2021-05-13,3.7669999599456787,3.7723500728607178,3.7363998889923096,3.7693700790405273,0
2021-05-14,3.7453999519348145,3.7491800785064697,3.7216999530792236,3.7451701164245605,0
2021-05-17,3.7242000102996826,3.741300106048584,3.718100070953369,3.725219964981079,0
2021-05-18,3.723759889602661,3.724600076675415,3.694999933242798,3.7216999530792236,0
2021-05-19,3.6984000205993652,3.711590051651001,3.689300060272217,3.6978399753570557,0
2021-05-20,3.7169198989868164,3.7168099880218506,3.672100067138672,3.7137999534606934,0
2021-05-21,3.6767001152038574,3.694149971008301,3.6682000160217285,3.676419973373413,0
2021-05-24,3.687299966812134,3.690380096435547,3.663300037384033,3.687700033187866,0
2021-05-25,3.668529987335205,3.669250011444092,3.6507999897003174,3.6663999557495117,0
2021-05-26,3.657979965209961,3.6852200031280518,3.650099992752075,3.6563000679016113,0
2021-05-27,3.6898000240325928,3.69569993019104,3.6679000854492188,3.690730094909668,0
2021-05-28,3.6791000366210938,3.6958200931549072,3.6703999042510986,3.682300090789795,0
2021-05-31,3.676500082015991,3.681989908218384,3.65939998626709,3.6765499114990234,0
2021-06-01,3.660559892654419,3.6657400131225586,3.638200044631958,3.660259962081909,0
2021-06-02,3.649250030517578,3.674570083618164,3.6447999477386475,3.650130033493042,0
2021-06-03,3.6489200592041016,3.6826701164245605,3.645400047302246,3.6484599113464355,0
2021-06-04,3.6744000911712646,3.693819999694824,3.6600000858306885,3.67549991607666,0
2021-06-07,3.6602699756622314,3.6750500202178955,3.653909921646118,3.66129994392395,0
2021-06-08,3.660599946975708,3.673379898071289,3.6579999923706055,3.660399913787842,0
2021-06-09,3.6651999950408936,3.6722500324249268,3.648099899291992,3.6649999618530273,0
2021-06-10,3.6728999614715576,3.687999963760376,3.6623001098632812,3.6707000732421875,0
2021-06-11,3.66729998588562,3.7128000259399414,3.662899971008301,3.669019937515259,0
2021-06-14,3.71343994140625,3.7274999618530273,3.702699899673462,3.7133100032806396,0
2021-06-15,3.724400043487549,3.7396299839019775,3.717400074005127,3.727099895477295,0
2021-06-16,3.730299949645996,3.736370086669922,3.714400053024292,3.7253599166870117,0
2021-06-17,3.771480083465576,3.822629928588867,3.7655999660491943,3.772700071334839,0
2021-06-18,3.8248000144958496,3.8436899185180664,3.8096001148223877,3.824700117111206,0
2021-06-21,3.833199977874756,3.8408000469207764,3.7973999977111816,3.833630084991455,0
2021-06-22,3.799449920654297,3.8174901008605957,3.7913999557495117,3.8001999855041504,0
2021-06-23,3.780129909515381,3.790450096130371,3.7750000953674316,3.7815299034118652,0
2021-06-24,3.7946200370788574,3.800679922103882,3.780900001525879,3.7946999073028564,0
