date,pm10,pm2_5,no2,dust,uv_index,aqi_index,temp,humidity,rain,wind
2025-02-27 23:00:00+00:00,82.3,79.1,43.9,0.0,0.0,85.35667,2.85,97.894455,1.2,8.821836
2025-02-28 00:00:00+00:00,68.2,67.1,38.2,0.0,0.0,84.939995,2.55,98.58848,0.7,9.67657
2025-02-28 01:00:00+00:00,60.8,58.1,37.2,0.0,0.0,84.67667,3.4,97.21369,0.4,12.367716
2025-02-28 02:00:00+00:00,57.9,56.3,43.0,0.0,0.0,84.37333,3.15,96.521,0.2,11.481968
2025-02-28 03:00:00+00:00,54.7,53.3,39.5,0.0,0.0,84.43,3.0,96.1745,0.0,12.043869
2025-02-28 04:00:00+00:00,47.7,46.7,31.6,0.0,0.0,84.61666,3.0,96.1745,0.0,10.874741
2025-02-28 05:00:00+00:00,44.2,42.0,29.5,0.0,0.0,84.68667,2.95,96.17297,0.0,10.390226
2025-02-28 06:00:00+00:00,41.7,37.5,35.5,0.0,0.05,84.579994,2.75,96.85395,0.1,11.190442
2025-02-28 07:00:00+00:00,38.4,30.9,35.4,0.0,0.15,84.28333,3.25,95.163536,0.0,12.606426
2025-02-28 08:00:00+00:00,34.5,30.0,31.5,0.0,0.3,83.62666,3.9,93.18979,0.0,14.205182
2025-02-28 09:00:00+00:00,38.9,34.4,26.9,0.0,0.5,83.07667,4.9,89.38533,0.0,16.069473
2025-02-28 10:00:00+00:00,36.7,34.3,26.3,0.0,0.8,82.80333,5.2,85.097374,0.0,14.58
2025-02-28 11:00:00+00:00,29.1,27.7,30.1,0.0,0.9,82.80666,6.05,78.82177,0.0,15.301059
2025-02-28 12:00:00+00:00,23.2,18.1,25.2,0.0,0.8,82.80333,6.1,76.62057,0.1,15.3095255
2025-02-28 13:00:00+00:00,16.6,14.9,19.9,0.0,0.6,82.579994,6.0,76.87729,0.1,15.027575
2025-02-28 14:00:00+00:00,19.1,15.6,19.1,0.0,0.3,82.16333,5.95,76.05175,0.0,13.822546
2025-02-28 15:00:00+00:00,22.4,18.6,22.7,0.0,0.15,81.759995,5.55,77.07835,0.0,11.442394
2025-02-28 16:00:00+00:00,33.9,29.7,30.8,0.0,0.0,81.263336,4.55,82.339195,0.0,10.472536
2025-02-28 17:00:00+00:00,46.4,42.0,38.1,0.0,0.0,80.81,3.35,86.42767,0.0,9.983106
2025-02-28 18:00:00+00:00,65.7,59.7,46.7,0.0,0.0,79.97666,2.55,88.5523,0.0,8.854829
2025-02-28 19:00:00+00:00,92.6,86.0,50.0,0.0,0.0,79.1,1.65,88.79415,0.0,6.792466
2025-02-28 20:00:00+00:00,97.8,90.7,51.7,0.0,0.0,78.456665,0.8,89.37025,0.0,6.269067
2025-02-28 21:00:00+00:00,105.8,99.1,49.4,0.0,0.0,78.29667,0.35,89.00635,0.0,6.6087217
2025-02-28 22:00:00+00:00,97.4,93.8,47.4,0.0,0.0,78.596664,0.15,88.66322,0.0,6.384293
2025-02-28 23:00:00+00:00,73.0,70.3,40.5,0.0,0.0,78.85333,-0.05,88.64559,0.0,6.725354
2025-03-01 00:00:00+00:00,66.4,58.6,27.1,0.0,0.0,78.56,-0.75,90.235275,0.0,5.920878
2025-03-01 01:00:00+00:00,61.9,59.2,26.0,0.0,0.0,78.276665,0.4,90.32297,0.0,9.9587345
2025-03-01 02:00:00+00:00,60.4,57.4,23.7,0.0,0.0,78.31333,-0.15,91.61613,0.0,8.452336
2025-03-01 03:00:00+00:00,58.7,55.9,20.9,0.0,0.0,78.35,-0.8,91.91105,0.0,7.172949
2025-03-01 04:00:00+00:00,58.6,54.8,19.0,0.0,0.0,78.43667,-1.1,92.57289,0.0,6.5223618
2025-03-01 05:00:00+00:00,56.7,50.8,20.4,0.0,0.0,78.70667,-1.25,92.90665,0.0,7.1389914
2025-03-01 06:00:00+00:00,53.9,47.9,22.3,0.0,0.1,79.00001,-0.75,92.93489,0.0,7.841887
2025-03-01 07:00:00+00:00,51.2,47.9,20.5,0.0,0.3,79.34667,1.25,87.47616,0.0,8.089993
2025-03-01 08:00:00+00:00,41.6,38.7,16.2,0.0,0.6,79.91334,2.7,83.90049,0.0,9.05205
2025-03-01 09:00:00+00:00,35.8,33.3,13.3,0.0,1.05,80.20333,4.55,73.92136,0.0,11.16145
2025-03-01 10:00:00+00:00,31.0,26.5,9.9,0.0,1.1,80.166664,5.75,67.02546,0.0,15.137133
2025-03-01 11:00:00+00:00,24.2,20.1,10.5,0.0,1.2,79.90667,5.75,67.51268,0.1,17.571909
2025-03-01 12:00:00+00:00,18.2,15.6,10.8,0.0,0.3,79.65333,5.4,70.17833,0.2,20.652988
2025-03-01 13:00:00+00:00,14.7,12.4,14.9,0.0,0.2,79.57,3.45,87.9995,0.2,20.240997
2025-03-01 14:00:00+00:00,13.6,13.4,16.2,0.0,0.15,79.486664,3.15,87.34302,0.0,16.985935
2025-03-01 15:00:00+00:00,14.4,13.7,17.1,0.0,0.05,79.41334,2.7,88.88449,0.1,13.558673
2025-03-01 16:00:00+00:00,19.2,17.6,18.1,0.0,0.0,79.25,2.05,92.0909,0.1,13.737904
2025-03-01 17:00:00+00:00,27.8,24.5,19.3,0.0,0.0,78.84667,1.45,95.09374,0.1,12.971244
2025-03-01 18:00:00+00:00,28.6,26.6,22.4,0.0,0.0,78.26333,1.1,96.46333,0.0,14.260953
2025-03-01 19:00:00+00:00,30.7,28.5,19.1,0.0,0.0,77.159996,0.85,98.21393,0.1,14.087228
2025-03-01 20:00:00+00:00,30.9,28.5,17.8,0.0,0.0,75.24333,0.95,97.50948,0.2,14.087228
2025-03-01 21:00:00+00:00,31.7,29.2,19.9,0.0,0.0,73.170006,1.1,96.81194,0.0,13.934604
2025-03-01 22:00:00+00:00,28.7,26.2,16.4,0.0,0.0,70.840004,1.2,96.46617,0.0,12.991212
2025-03-01 23:00:00+00:00,24.6,22.4,13.5,0.0,0.0,68.58666,1.1,96.46333,0.0,12.825552
2025-03-02 00:00:00+00:00,20.5,19.8,11.7,0.0,0.0,66.99,1.15,96.11739,0.0,12.421304
2025-03-02 01:00:00+00:00,17.1,15.7,9.8,0.0,0.0,65.69667,0.95,96.80808,0.1,11.892265
2025-03-02 02:00:00+00:00,16.5,15.0,9.5,0.0,0.0,64.246666,0.75,95.41132,0.10000001,11.9140415
2025-03-02 03:00:00+00:00,18.8,18.5,10.3,0.0,0.0,62.833336,1.05,95.76775,0.0,11.230904
2025-03-02 04:00:00+00:00,21.2,20.8,10.7,0.0,0.0,61.586666,0.85,96.45621,0.0,10.8955765
2025-03-02 05:00:00+00:00,23.5,22.7,12.1,0.0,0.0,60.453335,0.5,96.44618,0.0,10.7714615
2025-03-02 06:00:00+00:00,24.9,24.6,14.4,0.0,0.05,57.583336,0.5,96.09703,0.0,11.811622
2025-03-02 07:00:00+00:00,24.1,21.8,14.0,0.0,0.2,53.700005,0.45,90.65738,0.0,13.039754
2025-03-02 08:00:00+00:00,21.5,18.4,11.5,0.0,0.45,49.35,0.6,87.41341,0.0,13.954354
2025-03-02 09:00:00+00:00,17.8,16.1,9.5,0.0,0.8,45.966675,1.15,80.101494,0.0,14.764389
2025-03-02 10:00:00+00:00,16.3,13.2,9.3,0.0,1.1,43.1,2.05,72.38279,0.0,14.967083
2025-03-02 11:00:00+00:00,16.1,13.0,9.6,0.0,1.35,40.88333,3.3,66.48526,0.0,16.383955
2025-03-02 12:00:00+00:00,17.2,13.2,8.8,0.0,1.15,39.850002,4.15,63.793552,0.0,16.985935
2025-03-02 13:00:00+00:00,18.3,13.8,9.4,0.0,1.0,39.65,4.1,65.932045,0.0,16.24394
2025-03-02 14:00:00+00:00,17.5,14.4,10.7,0.0,0.6,39.766666,4.35,64.78727,0.0,15.426535
2025-03-02 15:00:00+00:00,18.5,15.4,11.4,0.0,0.2,39.85,3.95,67.12135,0.0,14.512064
2025-03-02 16:00:00+00:00,24.3,21.9,14.9,0.0,0.0,39.991665,3.2,70.762276,0.0,12.061341
2025-03-02 17:00:00+00:00,30.5,28.4,18.1,0.0,0.0,40.699997,1.85,77.03001,0.0,11.431063
2025-03-02 18:00:00+00:00,45.6,40.9,25.4,0.0,0.0,41.35,1.7,78.435,0.0,11.588701
2025-03-02 19:00:00+00:00,53.8,48.6,28.4,0.0,0.0,43.73333,1.5,79.85877,0.0,12.108261
2025-03-02 20:00:00+00:00,57.0,51.3,27.2,0.0,0.0,47.083336,1.5,81.040115,0.0,12.461669
2025-03-02 21:00:00+00:00,51.8,49.2,25.1,0.0,0.0,50.88333,1.4,81.92284,0.0,12.882267
2025-03-02 22:00:00+00:00,48.7,47.7,21.9,0.0,0.0,54.216667,1.35,82.21707,0.0,12.810386
2025-03-02 23:00:00+00:00,42.2,39.3,21.6,0.0,0.0,57.799995,1.3,83.730545,0.0,12.638512
2025-03-03 00:00:00+00:00,40.8,35.9,19.3,0.0,0.0,60.123333,1.25,85.26994,0.0,12.708816
2025-03-03 01:00:00+00:00,35.9,30.9,16.4,0.0,0.0,60.66,1.5,87.81888,0.0,13.32
2025-03-03 02:00:00+00:00,34.2,28.8,15.0,0.0,0.0,61.166668,1.05,90.70117,0.0,12.413476
2025-03-03 03:00:00+00:00,34.9,29.5,13.3,0.0,0.0,61.626667,0.35,92.996445,0.0,12.189602
2025-03-03 04:00:00+00:00,35.0,29.4,13.9,0.0,0.0,61.993336,0.0,93.659004,0.0,12.011544
2025-03-03 05:00:00+00:00,36.2,31.7,16.9,0.0,0.0,62.280003,0.15,93.66659,0.0,12.241323
2025-03-03 06:00:00+00:00,36.9,32.9,23.1,0.0,0.05,62.579998,0.4,92.99923,0.0,12.303366
2025-03-03 07:00:00+00:00,37.3,31.9,24.7,0.0,0.3,62.856667,2.0,86.91594,0.0,13.055896
2025-03-03 08:00:00+00:00,28.5,25.7,19.3,0.0,0.7,63.193336,3.35,79.551605,0.0,13.971757
2025-03-03 09:00:00+00:00,24.8,22.3,15.5,0.0,1.1,63.43667,4.9,71.87734,0.0,18.180891
2025-03-03 10:00:00+00:00,21.3,17.8,16.9,0.0,1.55,63.643337,5.95,63.980312,0.0,19.623302
2025-03-03 11:00:00+00:00,20.5,15.6,16.8,0.0,1.8,63.79667,6.45,62.037132,0.0,18.954777
2025-03-03 12:00:00+00:00,17.9,15.0,14.1,0.0,1.85,63.88333,7.55,56.49615,0.0,18.287504
2025-03-03 13:00:00+00:00,18.2,14.7,14.4,0.0,1.4,63.943333,7.3,56.843918,0.0,18.94024
2025-03-03 14:00:00+00:00,17.2,14.4,16.3,0.0,0.85,63.97333,7.25,57.24691,0.0,16.011908
2025-03-03 15:00:00+00:00,19.5,17.1,17.0,0.0,0.3,63.97333,7.1,58.473064,0.0,13.504799
2025-03-03 16:00:00+00:00,28.5,24.2,25.9,0.0,0.05,64.03,5.8,64.64726,0.0,10.62
2025-03-03 17:00:00+00:00,39.6,33.9,37.3,0.0,0.0,64.10667,3.9,73.53472,0.0,8.6867485
2025-03-03 18:00:00+00:00,55.0,51.1,53.3,0.0,0.0,64.29,2.9,78.05152,0.0,9.459852
2025-03-03 19:00:00+00:00,73.6,69.1,52.8,0.0,0.0,64.63,1.85,82.283134,0.0,10.934166
2025-03-03 20:00:00+00:00,79.4,75.9,46.6,0.0,0.0,65.31333,1.35,84.04355,0.0,11.511559
2025-03-03 21:00:00+00:00,83.6,80.4,44.7,0.0,0.0,66.13334,0.85,85.53814,0.0,8.905908
2025-03-03 22:00:00+00:00,82.2,69.4,39.4,0.0,0.0,67.17333,0.6,86.14074,0.0,9.3962755
2025-03-03 23:00:00+00:00,71.8,66.5,34.3,0.0,0.0,67.89667,0.55,86.45217,0.0,10.950452
2025-03-04 00:00:00+00:00,64.0,61.0,27.4,0.0,0.0,68.80334,0.45,86.44179,0.0,11.328566
2025-03-04 01:00:00+00:00,61.1,52.6,24.7,0.0,0.0,69.64,0.3,87.06387,0.0,10.98
2025-03-04 02:00:00+00:00,54.4,45.6,21.3,0.0,0.0,70.36333,-0.1,88.641174,0.0,11.052058
2025-03-04 03:00:00+00:00,50.2,41.6,19.4,0.0,0.0,70.92334,-0.3,89.27876,0.0,10.931203
2025-03-04 04:00:00+00:00,46.2,42.5,19.2,0.0,0.0,71.32667,-0.45,89.2662,0.0,11.225132
2025-03-04 05:00:00+00:00,46.9,40.9,23.3,0.0,0.0,71.763336,-0.6,88.92472,0.0,10.308831
2025-03-04 06:00:00+00:00,51.0,43.6,33.3,0.0,0.15,72.07,-0.35,88.29292,0.0,9.6480665
2025-03-04 07:00:00+00:00,52.7,47.9,31.5,0.0,0.6,72.42667,1.35,84.04355,0.0,10.365251
2025-03-04 08:00:00+00:00,39.2,34.3,24.8,0.0,1.3,72.96,3.5,76.46314,0.0,10.310403
2025-03-04 09:00:00+00:00,29.7,27.0,17.5,0.0,2.15,73.246666,6.15,64.02677,0.0,12.708816
2025-03-04 10:00:00+00:00,23.2,19.6,12.8,0.0,2.75,73.40333,7.95,51.85537,0.0,14.869351
2025-03-04 11:00:00+00:00,22.4,18.4,10.4,0.0,2.9,73.46333,9.1,43.426266,0.0,15.669307
2025-03-04 12:00:00+00:00,21.0,18.0,10.3,0.0,2.45,73.55666,9.8,40.51834,0.0,15.489416
2025-03-04 13:00:00+00:00,21.3,17.5,11.8,0.0,1.7,73.65666,10.25,37.879368,0.0,14.581113
2025-03-04 14:00:00+00:00,21.2,16.7,15.5,0.0,0.9,73.74999,10.05,39.403763,0.0,12.991212
2025-03-04 15:00:00+00:00,20.4,17.0,21.5,0.0,0.3,73.82667,8.85,42.39565,0.0,12.108261
2025-03-04 16:00:00+00:00,28.1,23.7,33.2,0.0,0.05,73.823326,6.35,48.79707,0.0,12.351988
2025-03-04 17:00:00+00:00,41.6,36.2,39.8,0.0,0.0,73.80667,4.3,57.536884,0.0,13.210087
2025-03-04 18:00:00+00:00,54.0,47.9,46.0,0.0,0.0,73.88333,3.05,66.42947,0.0,12.295462
2025-03-04 19:00:00+00:00,63.5,56.1,45.5,0.0,0.0,73.77667,2.3,71.63281,0.0,11.612441
2025-03-04 20:00:00+00:00,70.3,62.8,44.1,0.0,0.0,73.34334,2.05,70.79222,0.0,11.442394
2025-03-04 21:00:00+00:00,75.2,72.9,42.8,0.0,0.0,72.90666,1.65,70.187065,0.0,9.321845
2025-03-04 22:00:00+00:00,80.3,79.3,37.3,0.0,0.0,72.65667,1.25,71.159424,0.0,8.311245
2025-03-04 23:00:00+00:00,65.5,62.7,31.4,0.0,0.0,72.98667,0.9,70.5592,0.0,8.694204
2025-03-05 00:00:00+00:00,53.7,51.0,24.1,0.0,0.0,72.86,0.65,69.71864,0.0,9.54
2025-03-05 01:00:00+00:00,48.8,46.3,20.8,0.0,0.0,72.526665,0.15,68.83035,0.0,9.7565975
2025-03-05 02:00:00+00:00,43.4,41.2,17.2,0.0,0.0,72.316666,-0.1,68.25802,0.0,9.2660675
2025-03-05 03:00:00+00:00,36.3,35.3,14.3,0.0,0.0,72.17,0.15,64.5352,0.0,11.19189
2025-03-05 04:00:00+00:00,32.5,31.4,12.9,0.0,0.0,71.96,0.35,59.382984,0.0,11.837652
2025-03-05 05:00:00+00:00,32.1,28.9,17.9,0.0,0.0,71.590004,0.25,56.898994,0.0,10.829958
2025-03-05 06:00:00+00:00,33.0,29.6,26.1,0.0,0.15,71.19,0.65,55.065453,0.0,10.6261
2025-03-05 07:00:00+00:00,35.5,30.7,30.8,0.0,0.65,70.723335,2.95,49.30313,0.0,10.062305
2025-03-05 08:00:00+00:00,30.0,26.5,25.2,0.0,1.45,70.15,6.05,43.33661,0.0,6.9899354
2025-03-05 09:00:00+00:00,24.8,21.6,18.5,0.0,2.3,69.89,8.85,38.607063,0.0,6.8399997
2025-03-05 10:00:00+00:00,19.9,18.0,14.1,0.0,2.95,69.71,11.25,32.75872,0.0,9.6480665
2025-03-05 11:00:00+00:00,16.5,15.0,10.8,0.0,3.1,69.65667,12.95,29.7358,0.0,12.284916
2025-03-05 12:00:00+00:00,14.6,12.5,10.0,0.0,2.7,69.543335,14.05,29.501377,0.0,13.596852
2025-03-05 13:00:00+00:00,14.0,11.5,11.4,0.0,1.9,69.36,15.1,25.770294,0.0,14.113653
2025-03-05 14:00:00+00:00,13.8,12.1,17.0,0.0,1.0,69.159996,14.55,29.756886,0.0,13.519186
2025-03-05 15:00:00+00:00,17.9,15.6,21.9,0.0,0.35,69.00667,12.45,37.555943,0.0,12.440851
2025-03-05 16:00:00+00:00,29.3,24.3,32.5,0.0,0.05,68.96,9.75,47.98191,0.0,12.661564
2025-03-05 17:00:00+00:00,44.6,38.6,40.9,0.0,0.0,68.979996,7.8,56.974045,0.0,11.745604
2025-03-05 18:00:00+00:00,61.1,54.7,49.6,0.0,0.0,69.06,6.15,65.67233,0.0,9.278297
2025-03-05 19:00:00+00:00,71.8,64.2,47.8,0.0,0.0,69.28666,4.75,70.55721,0.0,9.039514
2025-03-05 20:00:00+00:00,77.8,72.9,47.0,0.0,0.0,69.55666,3.6,73.47923,0.0,7.029225
2025-03-05 21:00:00+00:00,84.3,78.8,44.8,0.0,0.0,69.89333,2.4,76.55773,0.0,5.6521144
2025-03-05 22:00:00+00:00,78.0,72.6,38.5,0.0,0.0,70.09,2.2,75.96407,0.0,5.983477
2025-03-05 23:00:00+00:00,70.1,64.5,30.2,0.0,0.0,69.86667,1.6,77.27289,0.0,7.3094187
2025-03-06 00:00:00+00:00,62.9,59.8,22.8,0.0,0.0,69.92667,0.85,78.59148,0.0,6.7469993
2025-03-06 01:00:00+00:00,56.5,53.4,19.2,0.0,0.0,70.22,0.1,79.06008,0.0,5.0975285
2025-03-06 02:00:00+00:00,46.4,44.2,15.5,0.0,0.0,70.456665,0.1,79.35469,0.0,5.1165614
2025-03-06 03:00:00+00:00,40.9,37.4,15.6,0.0,0.0,70.55667,-0.05,80.52124,0.0,5.004518
2025-03-06 04:00:00+00:00,36.5,33.9,15.4,0.0,0.0,70.62667,-0.25,81.69907,0.0,4.5
2025-03-06 05:00:00+00:00,31.8,28.6,20.0,0.0,0.0,70.71,-0.4,81.98304,0.0,3.9640884
2025-03-06 06:00:00+00:00,31.6,28.7,33.6,0.0,0.2,70.700005,0.8,79.46066,0.0,3.2048087
2025-03-06 07:00:00+00:00,38.1,33.9,40.6,0.0,0.65,70.670006,4.0,69.8935,0.0,2.6999998
2025-03-06 08:00:00+00:00,37.1,33.4,39.9,0.0,1.4,70.776665,7.85,63.729874,0.0,1.5484185
2025-03-06 09:00:00+00:00,31.0,27.8,34.5,1.0,2.2,71.00667,11.2,55.834293,0.0,2.4014995
2025-03-06 10:00:00+00:00,25.4,20.0,28.2,1.0,2.75,71.21334,14.0,50.225975,0.0,2.4014995
2025-03-06 11:00:00+00:00,20.4,18.5,18.1,1.0,2.85,71.28,16.55,45.100338,0.0,2.4216523
2025-03-06 12:00:00+00:00,16.7,15.2,16.7,1.0,2.55,71.39667,18.6,42.04615,0.0,0.742159
2025-03-06 13:00:00+00:00,16.1,13.9,14.5,1.0,1.8,71.48667,19.65,45.81484,0.0,2.1674871
2025-03-06 14:00:00+00:00,19.2,15.5,16.7,1.0,1.0,71.56667,19.2,37.51195,0.0,5.5567255
2025-03-06 15:00:00+00:00,24.0,19.1,28.0,0.0,0.35,71.68,16.4,40.116196,0.0,6.6624317
2025-03-06 16:00:00+00:00,29.6,25.6,42.2,0.0,0.05,71.79667,12.7,43.83942,0.0,8.037761
2025-03-06 17:00:00+00:00,46.6,41.6,42.4,0.0,0.0,71.84,10.35,45.759514,0.0,9.997699
2025-03-06 18:00:00+00:00,63.4,57.5,38.7,0.0,0.0,71.939995,9.15,47.461243,0.0,9.361731
2025-03-06 19:00:00+00:00,75.9,71.7,44.9,0.0,0.0,72.03333,6.55,55.82169,0.0,6.9247384
2025-03-06 20:00:00+00:00,75.9,71.9,39.0,0.0,0.0,72.28333,5.4,56.76376,0.0,4.514377
2025-03-06 21:00:00+00:00,75.5,71.8,34.4,0.0,0.0,72.25,4.75,57.868725,0.0,3.4247334
2025-03-06 22:00:00+00:00,66.5,60.9,31.2,0.0,0.0,72.01667,4.15,60.12493,0.0,2.8460498
2025-03-06 23:00:00+00:00,55.2,50.2,24.6,0.0,0.0,71.62667,3.7,61.367474,0.0,1.835647
2025-03-07 00:00:00+00:00,45.9,40.4,19.8,0.0,0.0,71.15,3.35,61.970222,0.0,1.0182338
2025-03-07 01:00:00+00:00,45.9,40.2,22.9,0.0,0.0,70.503334,3.45,58.618214,0.0,0.9178235
2025-03-07 02:00:00+00:00,38.5,34.4,17.0,0.0,0.0,70.06333,2.4,61.737476,0.0,1.659518
2025-03-07 03:00:00+00:00,39.6,34.8,21.8,0.0,0.0,69.73667,1.45,66.31788,0.0,2.8001428
2025-03-07 04:00:00+00:00,40.8,36.7,24.9,0.0,0.0,69.65,0.3,72.585304,0.0,4.0449963
2025-03-07 05:00:00+00:00,44.9,40.3,28.1,0.0,0.0,69.74334,-0.4,78.10217,0.0,4.1125174
2025-03-07 06:00:00+00:00,48.9,42.1,42.0,0.0,0.15,70.13334,0.95,74.353615,0.0,3.8183763
2025-03-07 07:00:00+00:00,60.1,53.7,52.5,0.0,0.6,70.58,4.5,59.106907,0.0,3.362677
2025-03-07 08:00:00+00:00,69.3,60.2,55.7,0.0,1.3,71.24,7.9,53.774364,0.0,1.659518
2025-03-07 09:00:00+00:00,63.1,53.6,54.6,0.0,2.1,72.13334,11.0,51.941296,0.0,3.096837
2025-03-07 10:00:00+00:00,55.4,45.5,48.1,0.0,2.7,72.99333,13.5,48.69169,0.0,4.1046314
2025-03-07 11:00:00+00:00,42.3,33.3,40.7,0.0,2.85,73.84333,15.25,45.5262,0.0,4.7110505
2025-03-07 12:00:00+00:00,35.1,26.6,37.8,0.0,2.65,74.33667,16.0,42.18425,0.0,6.9247384
2025-03-07 13:00:00+00:00,34.4,25.0,34.2,0.0,1.85,74.71666,16.0,37.91643,0.0,6.297428
2025-03-07 14:00:00+00:00,30.2,22.9,30.3,0.0,1.0,75.08666,15.35,41.99645,0.0,6.9270773
2025-03-07 15:00:00+00:00,34.6,28.5,39.2,0.0,0.35,75.333336,13.65,48.048424,0.0,6.638072
2025-03-07 16:00:00+00:00,44.8,38.4,57.2,0.0,0.05,75.64666,10.2,57.591843,0.0,6.5024605
2025-03-07 17:00:00+00:00,69.7,61.8,61.9,0.0,0.0,76.07333,7.2,61.769035,0.0,4.829907
2025-03-07 18:00:00+00:00,73.9,69.0,62.4,0.0,0.0,76.746666,5.65,63.91047,0.0,2.0991426
2025-03-07 19:00:00+00:00,93.1,88.0,63.6,0.0,0.0,77.130005,3.5,69.025986,0.0,0.17999999
2025-03-07 20:00:00+00:00,112.4,106.9,60.6,0.0,0.0,77.67333,1.85,73.42337,0.0,3.3481934
2025-03-07 21:00:00+00:00,125.5,120.0,56.4,0.0,0.0,78.840004,1.3,73.866974,0.0,4.5891175
2025-03-07 22:00:00+00:00,132.0,123.1,55.8,0.0,0.0,80.44666,1.2,71.68211,0.0,4.471107
2025-03-07 23:00:00+00:00,96.1,91.9,51.8,0.0,0.0,82.52,1.05,70.85411,0.0,4.3536186
2025-03-08 00:00:00+00:00,78.1,74.9,47.4,1.0,0.0,83.909996,0.7,72.934326,0.0,4.1125174
2025-03-08 01:00:00+00:00,73.9,70.4,39.2,1.0,0.0,85.060005,-0.5,79.26324,0.0,2.3469126
2025-03-08 02:00:00+00:00,66.9,63.3,36.1,0.0,0.0,86.06667,-0.05,77.287994,0.0,1.08
2025-03-08 03:00:00+00:00,65.5,61.2,30.9,1.0,0.0,87.03,-0.4,79.27853,0.0,2.1749482
2025-03-08 04:00:00+00:00,62.0,57.2,29.7,1.0,0.0,87.91,-0.6,80.14166,0.0,2.3051248
2025-03-08 05:00:00+00:00,58.8,53.0,32.2,1.0,0.0,88.59333,-0.9,80.69938,0.0,1.7076298
2025-03-08 06:00:00+00:00,66.3,59.1,33.7,1.0,0.2,89.01666,0.2,74.2165,0.0,0.742159
2025-03-08 07:00:00+00:00,66.9,59.0,23.9,1.0,0.65,89.58333,3.5,61.090145,0.0,1.4058449
2025-03-08 08:00:00+00:00,65.7,57.4,23.9,1.0,1.35,89.759995,7.35,52.84315,0.0,0.35999998
2025-03-08 09:00:00+00:00,62.5,54.7,28.5,1.0,2.1,89.666664,10.55,50.52873,0.0,1.5484185
2025-03-08 10:00:00+00:00,59.7,51.5,27.4,1.0,2.7,89.70333,13.15,45.411545,0.0,3.2048087
2025-03-08 11:00:00+00:00,53.5,44.2,29.7,1.0,2.8,89.903336,14.6,41.333122,0.0,4.8433046
2025-03-08 12:00:00+00:00,41.7,34.6,25.0,1.0,2.5,90.26666,15.3,39.9386,0.0,6.12
2025-03-08 13:00:00+00:00,35.2,31.2,23.6,1.0,1.75,90.53333,16.55,36.87376,0.0,6.5223618
2025-03-08 14:00:00+00:00,35.6,30.3,19.1,1.0,0.95,90.73999,16.05,41.753593,0.0,7.329338
2025-03-08 15:00:00+00:00,38.9,35.2,19.9,1.0,0.35,90.986664,14.3,51.91837,0.0,6.725354
2025-03-08 16:00:00+00:00,53.8,47.8,27.5,1.0,0.05,91.21001,10.9,61.77428,0.0,6.66
2025-03-08 17:00:00+00:00,71.8,63.9,37.0,1.0,0.0,91.52333,8.35,67.346596,0.0,7.415038
2025-03-08 18:00:00+00:00,93.0,86.6,46.8,0.0,0.0,91.59333,6.75,73.268074,0.0,6.77575
2025-03-08 19:00:00+00:00,119.3,111.7,51.5,0.0,0.0,92.18001,5.25,76.20607,0.0,5.1544156
2025-03-08 20:00:00+00:00,130.0,123.5,50.5,0.0,0.0,92.969986,4.75,75.84826,0.0,3.964089
2025-03-08 21:00:00+00:00,128.9,125.2,49.2,1.0,0.0,93.52333,4.25,76.312355,0.0,3.189608
2025-03-08 22:00:00+00:00,127.3,123.7,46.6,1.0,0.0,93.69666,4.05,76.27869,0.0,3.189608
2025-03-08 23:00:00+00:00,106.3,101.2,42.8,1.0,0.0,93.71666,3.0,78.35194,0.0,3.244996
2025-03-09 00:00:00+00:00,102.4,99.9,40.3,0.0,0.0,94.02666,1.85,81.68418,0.0,3.7064266
2025-03-09 01:00:00+00:00,99.4,97.0,35.2,1.0,0.0,94.85999,0.4,82.39445,0.0,3.3092594
2025-03-09 02:00:00+00:00,96.0,92.2,32.1,1.0,0.0,95.74666,-0.05,85.43859,0.0,3.4576871
2025-03-09 03:00:00+00:00,86.0,80.0,30.0,1.0,0.0,96.70999,-0.45,87.31106,0.0,3.0652893
2025-03-09 04:00:00+00:00,78.8,72.7,21.1,1.0,0.0,97.33666,-0.85,88.24734,0.0,3.319036
2025-03-09 05:00:00+00:00,80.6,73.9,22.1,1.0,0.0,97.853325,-1.0,88.23361,0.0,3.4576871
2025-03-09 06:00:00+00:00,88.2,80.9,28.0,1.0,0.2,98.549995,-0.3,87.00397,0.0,5.402999
2025-03-09 07:00:00+00:00,88.2,83.8,20.3,1.0,0.75,99.276665,3.3,79.832825,0.0,4.503598
2025-03-09 08:00:00+00:00,97.1,90.2,18.3,1.0,1.55,100.10333,6.85,69.96769,0.0,3.0547013
2025-03-09 09:00:00+00:00,91.2,82.4,18.5,1.0,2.35,101.19667,9.6,64.58737,0.0,3.9966483
2025-03-09 10:00:00+00:00,77.1,69.5,19.3,1.0,2.95,102.119995,12.3,59.355553,0.0,5.6233797
2025-03-09 11:00:00+00:00,48.0,40.6,17.7,1.0,2.95,102.72,14.45,52.68857,0.0,6.3690495
2025-03-09 12:00:00+00:00,39.7,32.1,17.4,1.0,2.6,102.600006,16.05,47.379017,0.0,6.945761
2025-03-09 13:00:00+00:00,39.2,31.1,18.8,1.0,1.5,102.51667,16.2,40.91934,0.0,6.4624763
